Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Catch People Care,https://www.crunchbase.com/organization/catch-people-care,,Private,Non-profit,251-500,,Grant,2023-07-13,,1979-01-01,year,Active,,,,1,,222348,USD,222348,,,,,,,,222348,USD,222348,Pennsylvania Housing Finance Agency,1,"Greater Philadelphia Area, Great Lakes, Northeastern US",Health Care,,,,,,"Health Care, Medical, Mental Health, Wellness","Philadelphia, Pennsylvania, United States",
Cody Regional Health,https://www.crunchbase.com/organization/cody-regional-health,,Private,Non-profit,501-1000,,Grant,2018-01-16,,2009-03-01,month,Active,,,,1,,1500000,USD,1500000,,,,,,,,1500000,USD,1500000,The Leona M. and Harry B. Helmsley Charitable Trust,1,"Great Lakes, Midwestern US",Health Care,,,,,,"Health Care, Hospital","Wyoming, Michigan, United States",
Web3 Working Group,https://www.crunchbase.com/organization/web3-working-group,Growing,Private,Non-profit,1-10,,Seed,2022-12-01,,2022-01-01,year,Active,,,,1,Seed,2000000,USD,2000000,2000000,USD,2000000,Seed,2000000,USD,2000000,2000000,USD,2000000,"The Graph, Livepeer, Arweave, Akash Network",4,"West Coast, Western US","Blockchain and Cryptocurrency, Education, Internet Services, Other, Social Impact, Software",,High,,,,"E-Learning, Education, Non Profit, Web3","San Luis Obispo, California, United States",
CIMMYT,https://www.crunchbase.com/organization/cimmyt,,Private,Non-profit,1001-5000,,Grant,2024-06-17,,1966-01-01,year,Active,,,1,1,,750000,USD,750000,,,,,,,,750000,USD,750000,"AgMission, PepsiCo",2,Latin America,"Other, Social Impact",,,,,,Non Profit,"Texcoco, Mexico, Mexico",
Cuentología,https://www.crunchbase.com/organization/cuentología,,Private,Non-profit,1-10,,Non-equity Assistance,2024-04-17,,2020-01-01,year,Active,,,,4,Seed,,,,362500,USD,362500,Seed,362500,USD,362500,387500,USD,387500,"gbeta, TechRise Chicago, LongJump, MrPink VC",4,"Europe, Middle East, and Africa (EMEA)","Education, Media and Entertainment, Software",,,,,,"Digital Media, Education, Software","Zürich, Zurich, Switzerland",
OpenBiome,https://www.crunchbase.com/organization/openbiome,Growing,Private,Non-profit,11-50,,Venture - Series Unknown,2022-01-01,,2013-01-01,year,Active,,,4,3,,,,,,,,Venture - Series Unknown,125000,USD,125000,125000,USD,125000,"Y Combinator, The Draper Richards Kaplan Foundation, WPSS.bio",3,"Greater Boston Area, East Coast, New England","Biotechnology, Science and Engineering",,,,,,Biotechnology,"Medford, Massachusetts, United States",
St. Claire HealthCare,https://www.crunchbase.com/organization/st-claire-healthcare,Growing,Private,Non-profit,1001-5000,,Grant,2023-09-21,,1963-07-01,day,Active,,,,2,,300000,USD,300000,,,,,,,,1300000,USD,1300000,"Health Resources and Services Administration, U.S. Department of Agriculture",2,Southern US,"Health Care, Other, Social Impact",,High,,,,"Health Care, Hospital, Non Profit","Morehead, Kentucky, United States",
Maryland State Department of Education,https://www.crunchbase.com/organization/maryland-state-department-of-education,,Private,Non-profit,1001-5000,,Grant,2019-01-03,,1840-01-01,year,Active,,,,1,,10600000,USD,10600000,,,,,,,,10600000,USD,10600000,,,"Greater Baltimore-Maryland Area, East Coast, Southern US","Education, Other",,,,,,"Association, Education","Baltimore, Maryland, United States",1
Council for Native Hawaiian Advancement,https://www.crunchbase.com/organization/council-for-native-hawaiian-advancement,Growing,Private,Non-profit,51-100,,Grant,2023-12-20,,2001-01-01,year,Active,,,,3,,150000,USD,150000,,,,,,,,5250000,USD,5250000,"Oweesta, Patrick J. McGovern Foundation, U.S. Small Business Administration",3,"Asia-Pacific (APAC), Western US","Other, Social Impact",,Medium,,,,Non Profit,"Kapolei, Hawaii, United States",
Change Machine,https://www.crunchbase.com/organization/change-machine,,Private,Non-profit,11-50,,Grant,2018-04-11,,2005-01-01,year,Active,,,1,1,,2500000,USD,2500000,,,,,,,,2500000,USD,2500000,MetLife,1,"Greater New York Area, East Coast, Northeastern US","Financial Services, Internet Services, Software",,,,,,"Finance, Financial Services, FinTech, Online Portals, Software","Brooklyn, New York, United States",
Anabaptist Savings and Loans International,https://www.crunchbase.com/organization/anabaptist-savings-and-loans-international,,Private,Non-profit,1-10,,Debt Financing,2023-01-04,,2019-01-01,year,Active,,,,2,,4091129,USD,4091129,,,,,,,,28658129,USD,28658129,,,"Dallas/Fort Worth Metroplex, Southern US","Financial Services, Professional Services",,,,,,"Business Development, Finance, Financial Services","Grandview, Texas, United States",
MAWAQIT,https://www.crunchbase.com/organization/mawaqit,,Private,Non-profit,11-50,,Pre-Seed,2022-07-09,,2016-01-01,year,Active,,,2,3,Seed,50000,EUR,50934,50000,EUR,50934,Pre-Seed,65000,EUR,69137,65000,EUR,69137,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Community and Lifestyle, Content and Publishing, Information Technology, Internet Services, Media and Entertainment, Mobile, Other, Platforms, Sales and Marketing, Social Impact, Software, Video",,,,,,"Blockchain, Digital Signage, Information and Communications Technology (ICT), iOS, Non Profit, Private Social Networking, Religion, Search Engine, Video Streaming, Web Development","Grigny, Ile-de-France, France",
Greater Nashville Technology Council,https://www.crunchbase.com/organization/nashville-technology-council,Growing,Private,Non-profit,11-50,,Grant,2023-07-11,,1999-01-01,year,Active,,,,1,,2000000,USD,2000000,,,,,,,,2000000,USD,2000000,"US Department of Commerce, Economic Development Administation",1,Southern US,"Information Technology, Other, Professional Services",,,,,,"Association, Information Technology, Innovation Management","Nashville, Tennessee, United States",
Mosaic Life Care,https://www.crunchbase.com/organization/mosaic-life-care,,Private,Non-profit,1001-5000,,Grant,2023-08-16,,2012-01-01,year,Active,,,,1,,250000,USD,250000,,,,,,,,250000,USD,250000,American Water,1,Midwestern US,"Health Care, Other, Social Impact",,,,,,"Health Care, Non Profit, Wellness","St Louis, Missouri, United States",
Catholic Charities of Los Angeles,https://www.crunchbase.com/organization/catholic-charities-of-los-angeles,,Private,Non-profit,501-1000,,Grant,2022-05-24,,1919-01-01,year,Active,,,,1,,3000000,USD,3000000,,,,,,,,3000000,USD,3000000,Conrad N. Hilton Foundation,1,"Greater Los Angeles Area, West Coast, Western US","Community and Lifestyle, Health Care, Other, Social Impact",,,,,,"Charity, Communities, Health Care, Non Profit","Los Angeles, California, United States",
SAC Health System,https://www.crunchbase.com/organization/sac-health-system,Growing,Private,Non-profit,501-1000,,Grant,2023-04-13,,1992-01-01,year,Active,,,,1,,1630000,USD,1630000,,,,,,,,1630000,USD,1630000,Department of Health Care Access and Information,1,"Greater Los Angeles Area, Inland Empire, West Coast","Health Care, Other, Social Impact",,Medium,,,,"Health Care, Medical, Non Profit","San Bernardino, California, United States",
The Muny,https://www.crunchbase.com/organization/the-muny,Growing,Private,Non-profit,251-500,,Venture - Series Unknown,2018-11-14,,1919-01-01,year,Active,,,,1,,5000000,USD,5000000,5000000,USD,5000000,Venture - Series Unknown,5000000,USD,5000000,5000000,USD,5000000,Bayer,1,Midwestern US,"Media and Entertainment, Music and Audio, Other, Social Impact",,,,,,"Music, Non Profit","St Louis, Missouri, United States",
Building Hope,https://www.crunchbase.com/organization/building-hope,Growing,Private,Non-profit,11-50,,Grant,2023-06-16,,2003-01-01,year,Active,,,,2,,225000,USD,225000,,,,,,,,421000,USD,421000,"The Katz Amsterdam Foundation, North Carolina Department of Commerce",2,"Washington DC Metro Area, Southern US","Education, Government and Military, Other, Social Impact",,Medium,,,,"Association, Education, Government, Non Profit","Washington, District of Columbia, United States",19
NorthInvest,https://www.crunchbase.com/organization/northinvest,,Private,Non-profit,1-10,,Grant,2022-10-05,Venture Capital,2015-01-01,year,Active,,"Grant, Venture",1,1,,2000000,GBP,2271238,,,,,,,,2000000,GBP,2271238,Innovate UK,1,"Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments",,,,,,Angel Investment,"Leeds, Leeds, United Kingdom",12
Maryland Economic Development Corporation,https://www.crunchbase.com/organization/maryland-economic-development-corporation,Growing,Private,Non-profit,11-50,,Grant,2023-02-17,,1984-01-01,year,Active,,,,1,,2500000,USD,2500000,,,,,,,,2500000,USD,2500000,,,"Greater Baltimore-Maryland Area, East Coast, Southern US","Financial Services, Other, Professional Services, Social Impact",,,,,,"Business Development, Finance, Financial Services, Non Profit","Baltimore, Maryland, United States",
Indiana Department of Workforce Development,https://www.crunchbase.com/organization/indiana-department-of-workforce-development,Growing,Private,Non-profit,501-1000,,Grant,2022-07-07,,1991-01-01,year,Active,,,,1,,3907725,USD,3907725,,,,,,,,3907725,USD,3907725,U.S. Department of Labor,1,"Great Lakes, Midwestern US","Administrative Services, Government and Military",,High,,,,"Government, Office Administration","Indianapolis, Indiana, United States",
Innovation Factory (Canada),https://www.crunchbase.com/organization/innovation-factory-canada,,Private,Non-profit,11-50,,Grant,2021-03-30,Accelerator,2010-01-01,year,Active,,,,3,,7000000,CAD,5545872,3300000,USD,3300000,Venture - Series Unknown,3300000,USD,3300000,9845872,USD,9845872,"Nokia, Amazon Web Services, FedDev",3,Great Lakes,"Biotechnology, Community and Lifestyle, Health Care, Information Technology, Manufacturing, Other, Professional Services, Science and Engineering, Social Impact, Sustainability, Transportation",,,,,,"CleanTech, Consulting, Health Care, Information Services, Information Technology, Life Science, Manufacturing, Non Profit, Social, Transportation","Hamilton, Ontario, Canada",7
Scott County Telephone Cooperative,https://www.crunchbase.com/organization/scott-county-telephone-cooperative,Growing,Private,Non-profit,51-100,,Grant,2023-08-21,,1951-01-01,day,Active,,,,1,,25000000,USD,25000000,,,,,,,,25000000,USD,25000000,U.S. Department of Agriculture,1,"East Coast, Southern US","Hardware, Internet Services, Media and Entertainment, Video",,High,,,,"Broadcasting, Internet, Telecommunications","Gate City, Virginia, United States",
Big Thought,https://www.crunchbase.com/organization/big-thought,,Private,Non-profit,501-1000,,Grant,2024-03-25,,1987-01-01,year,Active,,,,2,,500000,USD,500000,,,,,,,,500000,USD,500000,"American Student Assistance, The Village Giving Circle",2,"Dallas/Fort Worth Metroplex, Southern US","Education, Other, Social Impact",,,,,,"Education, Non Profit, Social Impact","Dallas, Texas, United States",
Centre for Probe Development and Commercialization,https://www.crunchbase.com/organization/centre-for-probe-development-and-commercialization,Growing,Private,Non-profit,51-100,,Grant,2018-08-02,,2008-01-01,day,Active,,,1,1,,10500000,CAD,8061575,,,,,,,,10500000,CAD,8061575,Government of Canada,1,Great Lakes,"Biotechnology, Data and Analytics, Design, Health Care, Science and Engineering",,High,,,,"Biotechnology, Pharmaceutical, Product Research, Therapeutics","Hamilton, Ontario, Canada",
Buckeye State Credit Union,https://www.crunchbase.com/organization/buckeye-state-credit-union,Growing,Private,Non-profit,51-100,,Grant,2023-04-10,,1933-01-01,year,Active,,,,1,,2478839,USD,2478839,,,,,,,,2478839,USD,2478839,Community Development Financial Institutions Fund,1,"Great Lakes, Midwestern US","Financial Services, Lending and Investments",,,,,,"Banking, Credit, Financial Services","Canton, Ohio, United States",
for Android,https://www.crunchbase.com/organization/mercado-pago-falso-apk-dinero-infinito-descarga-gratis,,Private,Non-profit,1-10,,,,,1985-01-27,day,Closed,,,,,,,,,,,,,,,,,,,,,Latin America,,,,,,,,"Corrientes, Corrientes, Argentina",
Cook County Government,https://www.crunchbase.com/organization/cook-county-government,Growing,Private,Non-profit,10001+,,Grant,2023-06-13,,1831-01-15,day,Active,,,,1,,1100000,USD,1100000,,,,,,,,1100000,USD,1100000,U.S. Department of Energy Solar Energy Technologies Office,1,"Greater Chicago Area, Great Lakes, Midwestern US","Government and Military, Other, Real Estate, Social Impact",,,,,,"Government, Non Profit, Residential","Chicago, Illinois, United States",
U.S. Department of Education,https://www.crunchbase.com/organization/us-department-of-education,,Private,Non-profit,1001-5000,,,,Government Office,1980-01-01,year,Active,,Grant,1,,,,,,,,,,,,,,,,,,"Washington DC Metro Area, Southern US","Education, Government and Military",,,,,,"Education, Government","Washington, District of Columbia, United States",160
Apex,https://www.crunchbase.com/organization/apex-housing-association,,Private,Non-profit,501-1000,,Debt Financing,2024-02-19,,1965-01-01,year,Active,,,,1,,30000000,GBP,37762734,,,,,,,,30000000,GBP,37762734,Pension Insurance,1,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Other, Real Estate, Social Impact",,,,,,"Building Maintenance, Non Profit, Property Management, Real Estate, Rental","Londonderry, Derry, United Kingdom",
Beverly Hospital,https://www.crunchbase.com/organization/beverly-hospital,,Private,Non-profit,251-500,,Convertible Note,2023-08-24,,1949-01-01,day,Active,,,,1,,5000000,USD,5000000,,,,,,,,5000000,USD,5000000,Madera Community Hospital,1,"Greater Los Angeles Area, West Coast, Western US","Health Care, Other, Social Impact",,,,,,"Health Care, Hospital, Medical, Non Profit","Montebello, California, United States",
Lutheran Services Florida,https://www.crunchbase.com/organization/lutheran-services-florida,,Private,Non-profit,1001-5000,,Grant,2021-06-01,,1982-01-01,year,Active,,,1,1,,6122491,USD,6122491,,,,,,,,6122491,USD,6122491,U.S. Department of Health & Human Services,1,"Tampa Bay Area, East Coast, Southern US",Community and Lifestyle,,,,,,"Communities, Family, Social","Tampa, Florida, United States",
Hope House,https://www.crunchbase.com/organization/hope-house-e425,,Private,Non-profit,251-500,,Grant,2023-02-15,,1967-01-01,year,Active,,,,1,,3000000,USD,3000000,,,,,,,,3000000,USD,3000000,New York State,1,"East Coast, Northeastern US",Health Care,,,,,,"Addiction Treatment, Health Care, Outpatient Care, Rehabilitation, Therapeutics","Albany, New York, United States",
CALSTART,https://www.crunchbase.com/organization/calstart,Growing,Private,Non-profit,51-100,,Grant,2022-01-19,,1992-01-01,year,Active,,,1,2,,,,,,,,,,,,50000,USD,50000,"California Energy Commission, NYSERDA",2,"Greater Los Angeles Area, West Coast, Western US","Energy, Natural Resources, Professional Services, Sustainability, Transportation",,,,,,"Clean Energy, Environmental Consulting, Oil and Gas, Renewable Energy, Transportation","Pasadena, California, United States",
OMNI Community Credit Union,https://www.crunchbase.com/organization/omni-community-credit-union,,Private,Non-profit,51-100,,Grant,2023-04-10,,1951-01-01,year,Active,,,,1,,2478839,USD,2478839,,,,,,,,2478839,USD,2478839,Community Development Financial Institutions Fund,1,"Great Lakes, Midwestern US",Financial Services,,,,,,"Financial Services, Insurance, Lending","Battle Creek, Michigan, United States",
Melanoma Research Alliance,https://www.crunchbase.com/organization/melanoma-research-alliance,Growing,Private,Non-profit,11-50,,Venture - Series Unknown,2019-11-05,,2007-01-01,year,Active,,,2,2,,20000000,USD,20000000,20000000,USD,20000000,Venture - Series Unknown,40000000,USD,40000000,40000000,USD,40000000,,,"Washington DC Metro Area, Southern US","Biotechnology, Hardware, Health Care, Other, Science and Engineering, Software",,High,,,,"Association, Biotechnology, Medical, Medical Device, Robotics","Washington, District of Columbia, United States",
Boys and Girls Club of Northern Rhode Island,https://www.crunchbase.com/organization/boys-and-girls-club-of-northern-rhode-island,,Private,Non-profit,1-10,,Grant,2024-08-05,,2018-01-01,year,Active,,,,3,,850000,USD,850000,,,,,,,,865000,USD,865000,HarborOne Foundation,1,"East Coast, New England, Northeastern US","Other, Social Impact",,,,,,Non Profit,"Cumberland, Rhode Island, United States",
Fitchburg Public Library,https://www.crunchbase.com/organization/fitchburg-public-library,,Private,Non-profit,11-50,,Grant,2023-06-28,,1859-01-01,year,Active,,,,1,,14000000,USD,14000000,,,,,,,,14000000,USD,14000000,Massachusetts Board of Library Commissioners,1,"East Coast, New England, Northeastern US","Content and Publishing, Media and Entertainment, Other, Social Impact",,,,,,"Non Profit, Publishing","Fitchburg, Massachusetts, United States",
Center for Open Science,https://www.crunchbase.com/organization/center-for-open-science,Growing,Private,Non-profit,11-50,,Grant,2016-05-16,,2013-01-01,year,Active,,,2,21,,7500000,USD,7500000,,,,,,,,23189366,USD,23189366,"National Institutes of Health, National Science Foundation, Alfred P. Sloan Foundation, William and Flora Hewlett Foundation, John Templeton Foundation",7,"East Coast, Southern US","Other, Social Impact, Software",,,,,,"Non Profit, Open Source","Charlottesville, Virginia, United States",
Fort Financial Credit Union,https://www.crunchbase.com/organization/fort-financial-credit-union,,Private,Non-profit,51-100,,Grant,2023-04-10,,1946-01-01,year,Active,,,,1,,2478839,USD,2478839,,,,,,,,2478839,USD,2478839,Community Development Financial Institutions Fund,1,"Great Lakes, Midwestern US",Financial Services,,,,,,Financial Services,"Fort Wayne, Indiana, United States",
Economic and Community Development Institute,https://www.crunchbase.com/organization/economic-and-community-development-institute,,Private,Non-profit,11-50,,Grant,2023-04-10,Government Office,2004-01-01,year,Active,,,,1,,3718258,USD,3718258,,,,,,,,3718258,USD,3718258,Community Development Financial Institutions Fund,1,"Great Lakes, Midwestern US","Education, Financial Services, Professional Services",,,,,,"Consulting, Finance, Lending, Training","Columbus, Ohio, United States",
CFMS,https://www.crunchbase.com/organization/cfms-192d,,Private,Non-profit,11-50,,Grant,2024-04-11,,2008-01-01,year,Active,,,,1,,2400000,GBP,3012721,,,,,,,,2400000,GBP,3012721,"Department for Science, Innovation and Technology (DSIT)",1,"Europe, Middle East, and Africa (EMEA)","Design, Hardware, Information Technology, Professional Services",,,,,,"Consulting, Industrial Design, IT Infrastructure","Bristol, Bristol, City of, United Kingdom",
Rubicon Programs,https://www.crunchbase.com/organization/rubicon-programs,,Private,Non-profit,101-250,,Grant,2024-05-14,,1973-01-01,year,Active,,,,1,,1000000,USD,1000000,,,,,,,,1000000,USD,1000000,Citi Foundation,1,"San Francisco Bay Area, West Coast, Western US","Community and Lifestyle, Financial Services, Other, Social Impact",,,,,,"Asset Management, Communities, Non Profit","Richmond, California, United States",
Disabled American Veterans,https://www.crunchbase.com/organization/disabled-american-veterans,Growing,Private,Non-profit,501-1000,,Grant,2024-02-05,,1920-09-25,day,Active,,,,1,,750000,USD,750000,,,,,,,,750000,USD,750000,EG America,1,Western US,"Government and Military, Health Care, Other, Professional Services, Social Impact",,High,,,,"Association, Charity, Consulting, Medical, Non Profit, Social Assistance","Fort Collins, Colorado, United States",2
The Tile Council of North America,https://www.crunchbase.com/organization/the-tile-council-of-north-america,,Private,Non-profit,11-50,,Grant,2024-07-16,,1945-01-01,year,Active,,,,1,,2156021,USD,2156021,,,,,,,,2156021,USD,2156021,U.S. Environmental Protection Agency,1,"Great Lakes, Midwestern US","Content and Publishing, Financial Services, Lending and Investments, Media and Entertainment, Other, Social Impact",,,,,,"Association, Funding Platform, Non Profit, Publishing","Anderson, Indiana, United States",
Skills for Rhode Island’s Future,https://www.crunchbase.com/organization/skills-for-rhode-island-s-future,,Private,Non-profit,11-50,,Grant,2022-09-27,,2016-01-01,year,Active,,,,2,,4000000,USD,4000000,,,,,,,,5500000,USD,5500000,"US Department of Commerce, Economic Development Administation, American Student Assistance",2,"East Coast, New England, Northeastern US","Other, Professional Services, Social Impact",,,,,,"Employment, Management Consulting, Non Profit, Recruiting","Providence, Rhode Island, United States",
Point West,https://www.crunchbase.com/organization/point-west,,Private,Non-profit,11-50,,Grant,2023-03-10,,1933-01-01,year,Active,,,,1,,3718258,USD,3718258,,,,,,,,3718258,USD,3718258,Community Development Financial Institutions Fund,1,"West Coast, Western US",Financial Services,,,,,,"Finance, Financial Services, Insurance","Portland, Oregon, United States",
Newark Beth Israel Medical Center,https://www.crunchbase.com/organization/newark-beth-israel-medical-center,Growing,Private,Non-profit,1001-5000,,Grant,2023-10-26,,1901-01-01,year,Active,,,,1,,5000000,USD,5000000,,,,,,,,5000000,USD,5000000,,,"Greater New York Area, East Coast, Northeastern US",Health Care,,High,,,,Health Care,"Newark, New Jersey, United States",
Region 4 Workforce Board,https://www.crunchbase.com/organization/region-4-workforce-board,,Private,Non-profit,11-50,,Grant,2021-01-15,,1984-01-01,year,Active,,,,1,,40000000,USD,40000000,,,,,,,,40000000,USD,40000000,U.S. Department of Labor,1,"Great Lakes, Midwestern US","Community and Lifestyle, Other, Social Impact",,,,,,"Communities, Non Profit","Lafayette, Indiana, United States",
OIC of America,https://www.crunchbase.com/organization/oic-of-america,,Private,Non-profit,11-50,,Grant,2024-07-02,,1964-01-01,year,Active,,,,1,,4000000,USD,4000000,,,,,,,,4000000,USD,4000000,U.S. Department of Labor,1,"Greater Philadelphia Area, Great Lakes, Northeastern US",,,,,,,,"Philadelphia, Pennsylvania, United States",
Vermont Slauson Economic Development Corporation,https://www.crunchbase.com/organization/vermont-slauson-economic-development-corporation,Growing,Private,Non-profit,11-50,,Grant,2023-04-10,,1979-01-01,year,Active,,,,3,,500000,USD,500000,,,,,,,,1200000,USD,1200000,"Community Development Financial Institutions Fund, U.S. Small Business Administration, Citi Foundation",3,"Greater Los Angeles Area, West Coast, Western US","Community and Lifestyle, Financial Services, Other, Social Impact",,Medium,,,,"Communities, Finance, Lending, Non Profit","Los Angeles, California, United States",
MERS Missouri Goodwill Industries,https://www.crunchbase.com/organization/mers-missouri-goodwill-industries,,Private,Non-profit,1001-5000,,Grant,2023-03-22,,1940-01-01,day,Active,,,,1,,2000000,USD,2000000,,,,,,,,2000000,USD,2000000,U.S. Department of Labor,1,Midwestern US,"Education, Other, Professional Services, Social Impact",,,,,,"Charity, Employment, Non Profit, Training","St Louis, Missouri, United States",
Lol4dlogin,https://www.crunchbase.com/organization/lol4dlogin,,Private,Non-profit,11-50,,,,,2011-11-20,day,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minnie’s Food Pantry,https://www.crunchbase.com/organization/minnie-s-food-pantry,,Private,Non-profit,1-10,,Grant,2024-07-25,,2008-01-01,year,Active,,,1,2,,,,,1300000,USD,1300000,Venture - Series Unknown,1300000,USD,1300000,1300000,USD,1300000,Blue Cross and Blue Shield of Texas,1,"Dallas/Fort Worth Metroplex, Southern US","Community and Lifestyle, Other, Social Impact",,,,,,"Charity, Communities","Plano, Texas, United States",
Solar One,https://www.crunchbase.com/organization/solar-one,,Private,Non-profit,11-50,,Grant,2023-06-13,,2004-01-01,year,Active,,,,2,,750000,USD,750000,,,,,,,,1132046,USD,1132046,"NYSERDA, U.S. Department of Energy Solar Energy Technologies Office",2,"Greater New York Area, East Coast, Northeastern US","Energy, Natural Resources, Other, Social Impact, Sustainability",,,,,,"Association, Clean Energy, CleanTech, Energy, Non Profit, Renewable Energy, Solar","New York, New York, United States",
The Jensen Project,https://www.crunchbase.com/organization/the-jensen-project,,Private,Non-profit,1-10,,,,,2017-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US","Other, Social Impact",,,,,,Non Profit,"Irving, Texas, United States",19
Water Mission,https://www.crunchbase.com/organization/water-mission,,Private,Non-profit,251-500,,Grant,2024-06-11,,2001-01-01,year,Active,,,1,2,,725000,USD,725000,,,,,,,,750000,USD,750000,"Box Impact Fund, POUL DUE JENSENS FOND",2,"East Coast, Southern US","Other, Social Impact, Sustainability",,,,,,"Charity, Non Profit, Professional Services, Water Purification","N Charleston, South Carolina, United States",
Goddard Riverside,https://www.crunchbase.com/organization/goddard-riverside,Growing,Private,Non-profit,501-1000,,Grant,2023-06-06,,1959-01-01,year,Active,,,,1,,4250000,USD,4250000,,,,,,,,4250000,USD,4250000,CD&R Foundation,1,"Greater New York Area, East Coast, Northeastern US","Community and Lifestyle, Education, Health Care, Other, Social Impact",,,,,,"Assisted Living, Communities, Non Profit, Training","New York, New York, United States",
national FFA,https://www.crunchbase.com/organization/national-ffa,Growing,Private,Non-profit,51-100,,Grant,2024-03-21,,1944-01-01,year,Active,,,,1,,3900000,USD,3900000,,,,,,,,3900000,USD,3900000,John Deere Foundation,1,"Great Lakes, Midwestern US","Other, Social Impact",,High,,,,"Association, Non Profit","Indianapolis, Indiana, United States",
Boulder County,https://www.crunchbase.com/organization/boulder-county,,Private,Non-profit,1001-5000,,Grant,2024-07-22,,1861-01-01,year,Active,,,,1,,355000,USD,355000,,,,,,,,355000,USD,355000,The Colorado Trust,1,"Greater Denver Area, Western US",Education,,,,,,Education,"Boulder, Colorado, United States",
Merahtoto,https://www.crunchbase.com/organization/merahtoto,,Private,Non-profit,1-10,,,,,2017-01-01,day,Active,,,1,,,,,,,,,,,,,,,,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,,,,"Jakarta, Jakarta Raya, Indonesia",
NYLAG,https://www.crunchbase.com/organization/new-york-legal-assistance-group,Growing,Private,Non-profit,251-500,,Grant,2023-12-05,,1990-01-01,year,Active,,,,1,,250000,USD,250000,,,,,,,,250000,USD,250000,MetLife Foundation,1,"Greater New York Area, East Coast, Northeastern US","Financial Services, Other, Professional Services, Social Impact",,Medium,,,,"Consulting, Financial Services, Legal, Non Profit","New York, New York, United States",
TechBBQ,https://www.crunchbase.com/organization/techbbq,Growing,Private,Non-profit,1-10,,Venture - Series Unknown,2023-08-22,,2012-01-01,year,Active,,,,1,,4000000,EUR,4338602,4000000,EUR,4338602,Venture - Series Unknown,4000000,EUR,4338602,4000000,EUR,4338602,"HSBC Innovation Banking, Novo Nordisk Foundation, Denmark's Business Promotion Board, Copenhagen Municipality, The Industry Foundation",5,"European Union (EU), Nordic Countries, Scandinavia","Events, Media and Entertainment, Other, Social Impact",,,,,,"Event Management, Events, Non Profit","Copenhagen, Hovedstaden, Denmark",
BRAC USA,https://www.crunchbase.com/organization/brac-usa,,Private,Non-profit,11-50,,Grant,2023-12-20,,2007-01-01,year,Active,,,,2,,650000,USD,650000,,,,,,,,6250000,USD,6250000,"Patrick J. McGovern Foundation, Conrad N. Hilton Foundation",2,"Greater New York Area, East Coast, Northeastern US","Other, Social Impact",,,,,,Non Profit,"New York, New York, United States",
Cloudseals,https://www.crunchbase.com/organization/cloudseals,,Private,Non-profit,11-50,,Seed,2018-03-02,,2018-01-01,year,Active,,,,1,Seed,1400000,USD,1400000,1400000,USD,1400000,Seed,1400000,USD,1400000,1400000,USD,1400000,Paarth Patangay,1,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Privacy and Security, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Cloud Management, Cloud Security, DevOps","London, England, United Kingdom",
Oklahoma State Department of Health,https://www.crunchbase.com/organization/oklahoma-state-department-of-health,,Private,Non-profit,1001-5000,,Grant,2023-03-15,,1907-11-17,day,Active,,,,1,,3000000,USD,3000000,,,,,,,,3000000,USD,3000000,Centers for Disease Control and Prevention,1,Southern US,"Government and Military, Health Care, Other, Social Impact",,,,,,"Government, Health Care, Health Diagnostics, Non Profit, Social Assistance","Stillwater, Oklahoma, United States",
Spheron ABU,https://www.crunchbase.com/organization/spheron,Growing,Private,Non-profit,11-50,,Seed,2022-05-01,,2022-01-01,year,Active,,,,2,Seed,1000,IDR,,1000,IDR,,Seed,1000,IDR,,1000,IDR,,"3one4 Capital, iSeed, Alpha Wave Global, Zee Prime Capital, Tykhe Block Ventures",8,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Hardware, Information Technology, Internet Services, Software",,,,,,"Cloud Computing, Cloud Infrastructure, Information Technology, Software","Tel Aviv, Tel Aviv, Israel",
