Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Groq,https://www.crunchbase.com/organization/groq,Growing,Private,For Profit,101-250,Made Acquisitions,Series D,2024-08-05,,2016-01-01,year,Active,,,1,6,Late Stage Venture,640000000,USD,640000000,640000000,USD,640000000,Series D,1002550552,USD,1002550552,1002550552,USD,1002550552,"BlackRock, Neuberger Berman, Alumni Ventures, Tiger Global Management, Daniel Gross",37,"San Francisco Bay Area, Silicon Valley, West Coast","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Electronics, Machine Learning, Semiconductor","Mountain View, California, United States",
RSK Group,https://www.crunchbase.com/organization/rsk-group,Growing,Private,For Profit,1001-5000,Made Acquisitions,Private Equity,2024-06-17,,1989-01-01,year,Active,,,1,4,Private Equity,500000000,GBP,633542529,500000000,GBP,633542529,Private Equity,510000000,GBP,646219001,810000000,GBP,1027306880,"Ares Management, Business Growth Fund, Searchlight Capital Partners, Permira Credit",4,"Europe, Middle East, and Africa (EMEA)","Information Technology, Professional Services, Sustainability",,Medium,,,,"CleanTech, Environmental Consulting, Information Technology","Helsby, Cheshire, United Kingdom",
Mainstream Renewable Power,https://www.crunchbase.com/organization/mainstream-renewable-power,Growing,Private,For Profit,501-1000,Was Acquired,Corporate Round,2022-03-24,,2008-01-01,year,Active,,,2,8,M&A,575000000,EUR,632992215,575000000,EUR,632992215,Corporate Round,785000000,EUR,897177206,1742149009,USD,1742149009,"ABN AMRO Bank, MUFG Bank, Mitsui & Co, CaixaBank, IDB Invest",11,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Energy, Natural Resources, Sustainability",,Medium,,,,"Energy, Oil and Gas, Renewable Energy","Sandyford, Dublin, Ireland",
Cube Highways and Infrastructure,https://www.crunchbase.com/organization/cube-highways-and-infrastructure,Growing,Private,For Profit,1001-5000,Made Acquisitions,Private Equity,2023-04-20,,2015-01-01,year,Active,,,1,2,Private Equity,630000000,USD,630000000,630000000,USD,630000000,Private Equity,630000000,USD,630000000,1104337977,USD,1104337977,"State Bank of India, Mubadala, BCI",3,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Other,,Medium,,,,Infrastructure,"Singapore, Central Region, Singapore",
Vital Thin Film Materials,https://www.crunchbase.com/organization/vital-thin-film-materials,Growing,Private,For Profit,501-1000,,Series B,2022-09-27,,2017-07-01,month,Active,,,,2,Early Stage Venture,4500000000,CNY,626924309,4500000000,CNY,626924309,Series B,5700000000,CNY,814923682,5700000000,CNY,814923682,"Morgan Stanley, BYD Company, CICC, Gree Electric Appliance, Sinopec Capital",17,Asia-Pacific (APAC),"Hardware, Manufacturing, Science and Engineering",,,,,,"Advanced Materials, Hardware, Manufacturing, Semiconductor","Guangzhou, Guangdong, China",
Conigital,https://www.crunchbase.com/organization/conigital,Growing,Private,For Profit,51-100,,Series A,2023-09-11,,2015-01-01,year,Active,,,1,4,Early Stage Venture,500000000,GBP,625402603,500000000,GBP,625402603,Series A,501624740,GBP,627569195,627579195,USD,627579195,BetaDen,1,"Europe, Middle East, and Africa (EMEA)","Information Technology, Transportation",,High,,,,"Information Technology, Transportation","Birmingham, Birmingham, United Kingdom",
Enel OGK-5,https://www.crunchbase.com/organization/enel-ogk,,Private,For Profit,10001+,,Private Equity,2012-03-16,,2004-01-01,year,Closed,,,,1,Private Equity,625000000,USD,625000000,625000000,USD,625000000,Private Equity,625000000,USD,625000000,625000000,USD,625000000,"Macquarie Group, Russian Direct Investment Fund, Xenon Capital Partners",3,"Europe, Middle East, and Africa (EMEA)","Energy, Manufacturing, Other",,,,,,"Energy, Enterprise, Industrial","Moscow, Moscow City, Russian Federation",
Rockefeller Capital Management,https://www.crunchbase.com/organization/rockefeller-co,Growing,Private,For Profit,1001-5000,Made Acquisitions,Private Equity,2023-04-03,"Family Investment Office, Investment Bank",1882-01-01,year,Active,,"Convertible Note, Early Stage Venture, Late Stage Venture, Post-Ipo, Venture",1,1,Private Equity,622000000,USD,622000000,622000000,USD,622000000,Private Equity,622000000,USD,622000000,622000000,USD,622000000,IGM Financial,1,"Greater New York Area, East Coast, Northeastern US","Financial Services, Real Estate",,High,,,,"Commercial Real Estate, Financial Services, Real Estate","New York, New York, United States",9
Delio,https://www.crunchbase.com/organization/delio-c15c,,Private,For Profit,11-50,,Venture - Series Unknown,2022-06-07,,2018-04-20,day,Active,,,,4,,780000000000,KRW,621560995,780000000000,KRW,621560995,Venture - Series Unknown,785000000000,KRW,626024439,785000000000,KRW,626024439,"BlockFi, Three Arrows Capital, Honest Ventures, Globit, Kingo Investment Partners",6,Asia-Pacific (APAC),"Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",,,,,,"Bitcoin, Blockchain, Consumer Lending, Cryptocurrency, Financial Services","Seoul, Seoul-t'ukpyolsi, South Korea",
IRB Infrastructure Trust,https://www.crunchbase.com/organization/irb-infrastructure-trust,Growing,Private,For Profit,11-50,,Post-IPO Equity,2019-08-06,,2014-01-01,year,Active,,,,1,,44000000000,INR,620504865,44000000000,INR,620504865,Post-IPO Equity,44000000000,INR,620504865,44000000000,INR,620504865,GIC,1,Asia-Pacific (APAC),"Other, Real Estate",,High,,,,"Construction, Infrastructure","Mumbai, Maharashtra, India",1
1Password,https://www.crunchbase.com/organization/1password,Growing,Private,For Profit,1001-5000,Made Acquisitions,Series C,2022-01-19,,2005-07-12,day,Active,,,4,3,Late Stage Venture,620000000,USD,620000000,620000000,USD,620000000,Series C,920135000,USD,920135000,920135000,USD,920135000,"Accel, Lightspeed Venture Partners, Tiger Global Management, ICONIQ Growth, WndrCo",37,Great Lakes,"Apps, Information Technology, Privacy and Security, Software",,Medium,,,,"Cyber Security, Information Technology, Network Security, Privacy, Software, Web Apps","Toronto, Ontario, Canada",
Cross River Bank,https://www.crunchbase.com/organization/cross-river-bank,Growing,Private,For Profit,501-1000,Made Acquisitions,Secondary Market,2023-11-01,Investment Bank,2008-01-01,year,Active,,,1,7,Late Stage Venture,,,,620000000,USD,620000000,Series D,775000000,USD,775000000,908000000,USD,908000000,"Andreessen Horowitz, Kohlberg Kravis Roberts, T. Rowe Price, VCI Global, IPOSharks",15,"Greater New York Area, East Coast, Northeastern US","Financial Services, Lending and Investments",,Medium,,,,"Banking, Financial Services, FinTech","Fort Lee, New Jersey, United States",14
Rothesay Pensions Management,https://www.crunchbase.com/organization/rothesay-pensions-management,Growing,Private,For Profit,251-500,,Private Equity,2019-09-10,,2007-01-01,year,Active,,,1,2,Private Equity,500000000,GBP,617878182,500000000,GBP,617878182,Private Equity,500000000,GBP,617878182,900000000,GBP,1112180727,"Blackstone Group, GIC, MassMutual",3,"Europe, Middle East, and Africa (EMEA)",Professional Services,,Medium,,,,Business Development,"London, England, United Kingdom",3
PsiQuantum,https://www.crunchbase.com/organization/psiquantum,Growing,Private,For Profit,251-500,,Grant,2024-04-30,,2016-01-01,year,Active,,,4,8,,,,,940000000,AUD,616668416,Venture - Series Unknown,1280168416,USD,1280168416,1280168416,USD,1280168416,"BlackRock, Blackbird Ventures, M12 - Microsoft's Venture Fund, Baillie Gifford, Founders Fund",24,"San Francisco Bay Area, Silicon Valley, West Coast","Consumer Electronics, Hardware, Science and Engineering, Software",,High,,,,"Computer, Hardware, Quantum Computing, Semiconductor, Software","Palo Alto, California, United States",
Wealthsimple,https://www.crunchbase.com/organization/wealthsimple,Growing,Private,For Profit,501-1000,Made Acquisitions,Private Equity,2021-05-03,,2014-01-01,day,Active,Yes,,4,9,Private Equity,750000000,CAD,610774054,750000000,CAD,610774054,Private Equity,1130900000,CAD,900409434,1130900000,CAD,900409434,"Dragoneer Investment Group, Inovia Capital, TCV, ICONIQ Growth, Meritech Capital Partners",30,Great Lakes,"Financial Services, Lending and Investments",,High,,,,"Finance, Financial Services, FinTech, Impact Investing, Personal Finance, Wealth Management","Toronto, Ontario, Canada",
Bruntwood SciTech,https://www.crunchbase.com/organization/bruntwood-scitech,Growing,Private,For Profit,501-1000,,Undisclosed,2023-10-16,,2018-01-01,year,Active,,,,1,,500000000,GBP,610587837,500000000,GBP,610587837,Undisclosed,500000000,GBP,610587837,500000000,GBP,610587837,"Bruntwood, Legal & General Capital, GMPF",3,"Europe, Middle East, and Africa (EMEA)","Biotechnology, Other, Real Estate, Science and Engineering",,Medium,,,,"Commercial, Life Science, Real Estate","Manchester, Manchester, United Kingdom",
YgEia3,https://www.crunchbase.com/organization/ygeia3-inc,,Private,For Profit,101-250,"Made Acquisitions, Was Acquired",Private Equity,2023-05-05,,2012-01-01,day,Active,,,2,6,M&A,483000000,GBP,610463573,483000000,GBP,610463573,Private Equity,1337248882,USD,1337248882,1337248882,USD,1337248882,"Kinnick Holding, UBSWLS Equity, BG, LLC, GSKWLS Investment, LTD, Land Growth Capital",5,"Europe, Middle East, and Africa (EMEA)","Food and Beverage, Health Care, Sports",,,,,,"Fitness, Health Care, Nutrition, Personal Health, Sports, Wellness","London, England, United Kingdom",
Bersama Digital Infrastructure,https://www.crunchbase.com/organization/bersama-digital-infrastructure,Growing,Private,For Profit,,Made Acquisitions,Private Equity,2022-05-11,,2022-01-01,year,Active,,,,1,Private Equity,8850000000000,IDR,608418867,8850000000000,IDR,608418867,Private Equity,8850000000000,IDR,608418867,8850000000000,IDR,608418867,"Macquarie Asset Management, Provident Capital Partners, PT Saratoga Investama Sedaya",3,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Hardware, Other",,Medium,,,,"Infrastructure, Telecommunications","Singapore, Central Region, Singapore",
2%Entertainment,https://www.crunchbase.com/organization/2-entertainment,Growing,Private,For Profit,,,Seed,2020-01-01,,,,Active,,,,1,Seed,700000000000,KRW,606076381,700000000000,KRW,606076381,Seed,700000000000,KRW,606076381,700000000000,KRW,606076381,Kudos Ventures,1,Asia-Pacific (APAC),"Media and Entertainment, Music and Audio, Video",,,,,,"Media and Entertainment, Music, Video","Seoul, Seoul-t'ukpyolsi, South Korea",
Reliance Retail,https://www.crunchbase.com/organization/reliance-retail,Growing,Private,For Profit,10001+,Made Acquisitions,Private Equity,2023-10-06,,2006-01-01,year,Active,,,,9,Private Equity,600000000,USD,600000000,600000000,USD,600000000,Private Equity,8271668036,USD,8271668036,8271668036,USD,8271668036,"TPG, Kohlberg Kravis Roberts, Silver Lake, Abu Dhabi Investment Authority, Mubadala",9,Asia-Pacific (APAC),"Commerce and Shopping, Consumer Goods, Food and Beverage",,High,,,,"Consumer Goods, Grocery, Retail","Mumbai, Maharashtra, India",2
Fenergo,https://www.crunchbase.com/organization/fenergo,Growing,Private,For Profit,501-1000,Made Acquisitions,Private Equity,2021-04-30,,2009-01-01,year,Active,,,1,4,Private Equity,600000000,USD,600000000,600000000,USD,600000000,Private Equity,760431041,USD,760431041,760431041,USD,760431041,"Investec, Insight Partners, DXC Technology, Bridgepoint, Astorg",9,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Financial Services, Information Technology, Payments, Software",,,,,,"Enterprise Software, Information Technology, InsurTech, Software, Transaction Processing","Dublin, Dublin, Ireland",
Ultima Genomics,https://www.crunchbase.com/organization/ultima-genomics,Growing,Private,For Profit,251-500,,Venture - Series Unknown,2022-05-31,,2016-01-01,year,Active,,,2,1,,600000000,USD,600000000,600000000,USD,600000000,Venture - Series Unknown,600000000,USD,600000000,600000000,USD,600000000,"Khosla Ventures, Andreessen Horowitz, Lightspeed Venture Partners, Founders Fund, General Atlantic",9,"San Francisco Bay Area, Silicon Valley, West Coast","Biotechnology, Health Care, Science and Engineering",,Medium,,,,"Biotechnology, Health Care, Life Science, Medical","Newark, California, United States",
MiniMax,https://www.crunchbase.com/organization/minimax-a48a,,Private,For Profit,11-50,,Series B,2024-03-05,,2021-11-03,day,Active,,,1,4,Early Stage Venture,600000000,USD,600000000,600000000,USD,600000000,Series B,850000000,USD,850000000,850000000,USD,850000000,"Alibaba Group, Tencent, Gaorong Capital, miHoYo, IDG Capital",8,Asia-Pacific (APAC),"Apps, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Apps, Artificial Intelligence (AI), Software","Minhang, Shanghai, China",
XINGYUN GROUP,https://www.crunchbase.com/organization/xingyun-group,Growing,Private,For Profit,1001-5000,,Series C,2021-04-19,,2015-05-25,day,Active,,,1,7,Late Stage Venture,600000000,USD,600000000,600000000,USD,600000000,Series C,949506218,USD,949506218,949506218,USD,949506218,"Matrix Partners China, B Capital, Highlight Capital, UOB Venture, Mirae Asset Capital",30,Asia-Pacific (APAC),"Commerce and Shopping, Consumer Goods, Other, Software, Transportation",,,,,,"B2B, Cosmetics, E-Commerce, Logistics, SaaS, Supply Chain Management","Shenzhen, Guangdong, China",3
Nuro,https://www.crunchbase.com/organization/nuro-2,,Private,For Profit,1001-5000,Made Acquisitions,Secondary Market,2024-04-06,,2016-01-01,year,Active,,,2,8,Late Stage Venture,,,,600000000,USD,600000000,Series D,2132148855,USD,2132148855,2132148855,USD,2132148855,"Fidelity, Google, Kroger, Tiger Global Management, T. Rowe Price",14,"San Francisco Bay Area, Silicon Valley, West Coast","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation",$1B to $10B,,,,,"Artificial Intelligence (AI), Autonomous Vehicles, Robotics, Transportation","Mountain View, California, United States",
SB Energy,https://www.crunchbase.com/organization/sb-energy-4ad2,,Private,For Profit,101-250,Was Acquired,Debt Financing,2023-11-30,,2015-01-01,year,Active,,,,2,M&A,2400000000,USD,2400000000,600000000,USD,600000000,Private Equity,600000000,USD,600000000,3000000000,USD,3000000000,"Societe Generale, Ares Management, CIBC, Bank of America, JP Morgan",12,"San Francisco Bay Area, Silicon Valley, West Coast","Energy, Natural Resources, Sustainability",,,,,,"Clean Energy, CleanTech, Electrical Distribution, Energy, Renewable Energy, Solar","San Carlos, California, United States",
Kyivstar,https://www.crunchbase.com/organization/kyivstar,Growing,Private,For Profit,1001-5000,,Corporate Round,2023-06-21,,1994-01-01,year,Active,,,1,1,,600000000,USD,600000000,600000000,USD,600000000,Corporate Round,600000000,USD,600000000,600000000,USD,600000000,VEON,1,"Europe, Middle East, and Africa (EMEA)",Hardware,,,,,,Telecommunications,"Kyiv, Kyyiv, Ukraine",
Farizon Auto,https://www.crunchbase.com/organization/farizon-auto,Growing,Private,For Profit,10001+,,Series A,2023-07-07,,2014-01-01,year,Active,,,,2,Early Stage Venture,600000000,USD,600000000,600000000,USD,600000000,Series A,900000000,USD,900000000,900000000,USD,900000000,"Mirae Asset, GLP, Boyu Capital, CITIC Securities, Hidden Hill Capital",13,Asia-Pacific (APAC),"Energy, Sustainability, Transportation",,Medium,,,,"Autonomous Vehicles, Clean Energy, Electric Vehicle","Hangzhou, Zhejiang, China",
Transportation Equipment Network,https://www.crunchbase.com/organization/transportation-equipment-network,,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",Private Equity,2024-07-15,,1974-01-01,year,Active,,,,1,M&A,600000000,USD,600000000,600000000,USD,600000000,Private Equity,600000000,USD,600000000,600000000,USD,600000000,"Mubadala, Qatar Investment Authority",2,"Great Lakes, Midwestern US",Transportation,,,,,,Transportation,"Dublin, Ohio, United States",
LeEco,https://www.crunchbase.com/organization/letv,,Private,For Profit,5001-10000,Made Acquisitions,Series C,2016-11-15,,2004-11-01,day,Closed,,,2,3,Late Stage Venture,600000000,USD,600000000,600000000,USD,600000000,Series C,687857373,USD,687857373,687857373,USD,687857373,"Shenzhen Capital Group, Luye Pharma, Man Wah Holdings, Heilan Group, CHT Capital",5,Asia-Pacific (APAC),"Internet Services, Media and Entertainment, Other, Video",,,,,,"Consumer, Internet, Video","Beijing, Beijing, China",10
